"name","brand_name","application_number","Action_Date","submission_class_code_description","New_Ind_in_Skin_Ca_Y_N","Indication_brief","Dz","N","substance_name","generic_name","manufacturer_name","marketing_status","reference_drug","product_number","dosage_form","route","strength","submission_number","submission_status","submission_type","submission_status_date","review_priority","submission_class_code","Subjects_Enrolled","Drug_Approval","BLA_NDA","Indication","Notes","Trial","Endpoint","END","Endpoint_shortened","EndpointNum","EE Var","EE Raw","Effect_Estimate","Major Efficacy Outcome Measure","Hazard_Ratio","Response_Rate","lb_95CI_proposed","lb_95CI","ub_95CI","Tool","Toolshort","ToolNum","Subm_Class_Skin_Confirmed_yes_no","NTE_Skin_confirmed","SingleArmNum_N_Y","RR_used_n_y","Placebo_Controlled_Trial","Comparator_Study_Placebo_Observation_or_Active_Comparator_N_Y","Regular_Approval","Accelerated_Approval","RANum","Mechanism","Mechanism_long","Mechanistic_Class","DESI_Drug","Other"
"TRIAMCINOLONE","ARISTOCORT","NDA011161",1981-04-27,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","009","TABLET","ORAL","2MG, 4MG, 1MG, 16MG, 8MG","42","AP","SUPPL",1981-04-27,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE","ARISTOCORT","NDA011161",1982-06-11,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","009","TABLET","ORAL","2MG, 4MG, 1MG, 16MG, 8MG","43","AP","SUPPL",1982-06-11,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE","ARISTOCORT","NDA011161",1986-09-25,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","009","TABLET","ORAL","2MG, 4MG, 1MG, 16MG, 8MG","46","AP","SUPPL",1986-09-25,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE","ARISTOCORT","NDA011161",1986-11-29,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","009","TABLET","ORAL","2MG, 4MG, 1MG, 16MG, 8MG","45","AP","SUPPL",1986-11-29,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE","ARISTOCORT","NDA011161",1993-09-07,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","009","TABLET","ORAL","2MG, 4MG, 1MG, 16MG, 8MG","49","AP","SUPPL",1993-09-07,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE","ARISTOCORT","NDA011161",1994-03-30,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","009","TABLET","ORAL","2MG, 4MG, 1MG, 16MG, 8MG","48","AP","SUPPL",1994-03-30,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE","ARISTOCORT","NDA011161",1994-10-18,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","009","TABLET","ORAL","2MG, 4MG, 1MG, 16MG, 8MG","50","AP","SUPPL",1994-10-18,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE","ARISTOCORT","NDA011161",1999-09-17,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","009","TABLET","ORAL","2MG, 4MG, 1MG, 16MG, 8MG","51","AP","SUPPL",1999-09-17,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE","ARISTOCORT","NDA011161",2009-03-13,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","009","TABLET","ORAL","2MG, 4MG, 1MG, 16MG, 8MG","39","AP","SUPPL",2009-03-13,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE","ARISTOCORT","NDA011161",2009-03-13,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","009","TABLET","ORAL","2MG, 4MG, 1MG, 16MG, 8MG","44","AP","SUPPL",2009-03-13,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE","ARISTOCORT","NDA011161",2009-03-13,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","009","TABLET","ORAL","2MG, 4MG, 1MG, 16MG, 8MG","47","AP","SUPPL",2009-03-13,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA011685",1959-03-12,"Type 2 - New Active Ingredient","Yes","Mycosis Fungoides","CTCL",NA,"NULL","NULL","NULL","Discontinued","No","003","INJECTABLE","INJECTION","25MG/ML","1","AP","ORIG",1959-03-12,"STANDARD","TYPE 2",NA,"Triamcinolone Diacetate (ARISTOCORT®)","NDA011685","Mycosis Fungoides","PI available and reviewed 12-16-18",NA,NA,"Missing",NA,NA,NA,"Not listed in PI",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes","No","1","Glucocorticoid","Glucocorticoid","Glucocorticoid","Y","Injectable"
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA011685",1980-10-06,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","003","INJECTABLE","INJECTION","25MG/ML","12","AP","SUPPL",1980-10-06,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA011685",1989-10-12,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","003","INJECTABLE","INJECTION","25MG/ML","16","AP","SUPPL",1989-10-12,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA011685",1992-02-06,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","003","INJECTABLE","INJECTION","25MG/ML","14","AP","SUPPL",1992-02-06,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA011685",1992-02-06,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","003","INJECTABLE","INJECTION","25MG/ML","19","AP","SUPPL",1992-02-06,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA011685",1992-11-05,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","003","INJECTABLE","INJECTION","25MG/ML","18","AP","SUPPL",1992-11-05,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA011685",1993-09-07,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","003","INJECTABLE","INJECTION","25MG/ML","20","AP","SUPPL",1993-09-07,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA011685",1994-08-04,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","003","INJECTABLE","INJECTION","25MG/ML","21","AP","SUPPL",1994-08-04,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA011685",1995-11-09,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","003","INJECTABLE","INJECTION","25MG/ML","22","AP","SUPPL",1995-11-09,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA011685",1999-10-25,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","003","INJECTABLE","INJECTION","25MG/ML","23","AP","SUPPL",1999-10-25,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA011685",2001-08-29,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","003","INJECTABLE","INJECTION","25MG/ML","24","AP","SUPPL",2001-08-29,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA011685",2014-07-03,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","No","003","INJECTABLE","INJECTION","25MG/ML","26","AP","SUPPL",2014-07-03,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",1961-09-05,"Type 5 - New Formulation or New Manufacturer","Yes","Mycosis Fungoides","CTCL",NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","1","AP","ORIG",1961-09-05,"STANDARD","TYPE 5",NA,"Triamcinolone Diacetate (ARISTOCORT®)","NDA012802","Mycosis Fungoides","DESI drug; data confirming efficacy as part of DESI has not been identified yet; label could not be found, thus, I'm assuming indication includes MF, as other formulations do so generically",NA,NA,"Missing",NA,NA,NA,"Not listed in PI",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes","No","1","Glucocorticoid","Glucocorticoid","Glucocorticoid","Y","IM injection"
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",1980-10-03,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","13","AP","SUPPL",1980-10-03,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",1989-10-12,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","19","AP","SUPPL",1989-10-12,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",1992-01-06,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","23","AP","SUPPL",1992-01-06,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",1992-01-22,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","21","AP","SUPPL",1992-01-22,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",1992-02-06,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","17","AP","SUPPL",1992-02-06,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",1992-11-05,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","22","AP","SUPPL",1992-11-05,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",1993-09-07,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","24","AP","SUPPL",1993-09-07,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",1994-08-04,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","25","AP","SUPPL",1994-08-04,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",1995-11-09,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","26","AP","SUPPL",1995-11-09,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",1999-10-25,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","27","AP","SUPPL",1999-10-25,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",2001-08-29,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","28","AP","SUPPL",2001-08-29,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",2003-01-17,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","14","AP","SUPPL",2003-01-17,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",2003-01-17,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","16","AP","SUPPL",2003-01-17,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",2010-01-14,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","31","AP","SUPPL",2010-01-14,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",2014-07-03,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","33","AP","SUPPL",2014-07-03,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"TRIAMCINOLONE DIACETATE","ARISTOCORT","NDA012802",2014-09-04,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","001","INJECTABLE","INJECTION","40MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","32","AP","SUPPL",2014-09-04,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glucocorticoid","Glucocorticoid","Glucocorticoid",NA,NA
"AVELUMAB","BAVENCIO","BLA761049",2017-03-23,"Type 1 - New Molecular Entity","Yes","Metastatic Merkel Cell Carcinoma","MCC","88","AVELUMAB","AVELUMAB","EMD Serono, Inc.","Prescription","No","001","INJECTABLE","INJECTION","20MG/ML","1","AP","ORIG",2017-03-23,"PRIORITY","TYPE 1","88","Avelumab (BAVENCIO®)","BLA761049","BAVENCIO is a programmed death ligand-1 (PD-L1) blocking antibody indicated for the treatment of adults and pediatric patients 12 years and older with metastatic Merkel cell carcinoma (MCC)","Null hypothesis of RR of 20% can be found on page 76 of the medical review","The efficacy and safety of BAVENCIO was demonstrated in the JAVELIN Merkel 200 trial (NCT02155647), an open-label, single-arm, multi-center study conducted in patients with histologically confirmed metastatic MCC whose disease had progressed on or after chemotherapy administered for distant metastatic disease","Overall Response Rate","ORR","Overall Response Rate",0,"RR diff","33% (29/88) vs. 20%","13","RR: 33%",NA,"RR: 33%","20","23.3","43.8","RECIST","RECIST","3","Yes",1,1,"1",0,0,"No","Yes","0","PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"AVELUMAB","BAVENCIO","BLA761049",2017-04-25,"Labeling",NA,NA,NA,NA,"AVELUMAB","AVELUMAB","EMD Serono, Inc.","Prescription","No","001","INJECTABLE","INJECTION","20MG/ML","1","AP","SUPPL",2017-04-25,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"AVELUMAB","BAVENCIO","BLA761049",2017-10-12,"Labeling",NA,"Replacement letter with the approved labeling",NA,NA,"AVELUMAB","AVELUMAB","EMD Serono, Inc.","Prescription","No","001","INJECTABLE","INJECTION","20MG/ML","2","AP","SUPPL",2017-10-12,"STANDARD","LABELING",NA,NA,NA,"Supplement approval letter which inadvertently did not include, as an attachment, the Content of Labeling enclosure. Therefore, we are issuing this replacement letter with the approved labeling attached.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"AVELUMAB","BAVENCIO","BLA761049",2018-10-19,"Efficacy",NA,"Dosing change from 10 mg/kg to 800 mg",NA,NA,"AVELUMAB","AVELUMAB","EMD Serono, Inc.","Prescription","No","001","INJECTABLE","INJECTION","20MG/ML","3","AP","SUPPL",2018-10-19,"STANDARD","EFFICACY",NA,NA,NA,"Convert from a weight-based dose regimen of 10 mg/kg every two weeks to a
flat dose regimen of 800 mg every two weeks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
"AVELUMAB","BAVENCIO","BLA761049",2019-05-14,"Efficacy",NA,"A new indication for RCC with Inlyta","RCC",NA,"AVELUMAB","AVELUMAB","EMD Serono, Inc.","Prescription","No","001","INJECTABLE","INJECTION","20MG/ML","6","AP","SUPPL",2019-05-14,"PRIORITY","EFFICACY",NA,NA,NA,"A new indication for Bavencio® (avelumab) in combination with Inlyta® (axitinib) for first-line treatment of patients with advanced renal cell carcinoma (RCC).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PD-L1 Ab","PD-L1 Targeted Antibody","Immunotherapy",NA,NA
